LONGITUDE,UNITS,AVAILABILITYCOUNT,DETAILURL,LISTINGSTATUS,BUILDINGNAME,ADDRESS,LATITUDE,ISBUILDING,BATHROOMS,PROPERTYTYPE,LIVINGAREA,PRICE,BEDROOMS,DAYSONZILLOW,DATEPRICECHANGED,COUNTRY,CURRENCY,BEDS,PRICE_1,INGESTION_DATE
-86.73813,,,/HOMEDETAILS/413B-LOCKLAND-DR-NASHVILLE-TN-37206/455045320_ZPID/,FOR_RENT,,"413B LOCKLAND DR, NASHVILLE, TN 37206",36.180134,,2.0,SINGLE_FAMILY,1042.0,2200.0,2.0,110.0,1756450800000.0,USA,USD,,,20251102
-86.72449,,,/HOMEDETAILS/215-PORTER-VILLAGE-CIR-NASHVILLE-TN-37206/244633945_ZPID/,FOR_RENT,,"215 PORTER VILLAGE CIR, NASHVILLE, TN 37206",36.19422,,4.0,TOWNHOUSE,1612.0,2199.0,2.0,111.0,1761116400000.0,USA,USD,,,20251102
-86.76151,,,/APARTMENTS/NASHVILLE-TN/BELVEDERE/9DRSDT/,FOR_RENT,,"BELVEDERE, 604 RUSSELL ST, NASHVILLE, TN 37206",36.171516,,1.0,APARTMENT,867.0,2199.0,2.0,117.0,1760598000000.0,USA,USD,,,20251102
-86.736145,,,/HOMEDETAILS/1617-STRAIGHTWAY-AVE-NASHVILLE-TN-37206/244633353_ZPID/,FOR_RENT,,"1617 STRAIGHTWAY AVE, NASHVILLE, TN 37206",36.193092,,3.0,SINGLE_FAMILY,1880.0,2595.0,3.0,121.0,1761375600000.0,USA,USD,,,20251102
-86.73974,,,/HOMEDETAILS/2412-CHAPEL-AVE-NASHVILLE-TN-37206/41088680_ZPID/,FOR_RENT,,"2412 CHAPEL AVE, NASHVILLE, TN 37206",36.194244,,2.0,SINGLE_FAMILY,1200.0,2499.0,3.0,131.0,1759302000000.0,USA,USD,,,20251102
-86.721596,,,/HOMEDETAILS/2411-CHAPMAN-DR-NASHVILLE-TN-37206/41105009_ZPID/,FOR_RENT,,"2411 CHAPMAN DR, NASHVILLE, TN 37206",36.179245,,1.0,SINGLE_FAMILY,1464.0,2500.0,2.0,144.0,1761634800000.0,USA,USD,,,20251102
-86.75779,,,/HOMEDETAILS/628-SHELBY-AVE-NASHVILLE-TN-37206/41117216_ZPID/,FOR_RENT,,"628 SHELBY AVE, NASHVILLE, TN 37206",36.168903,,4.0,TOWNHOUSE,1983.0,2700.0,4.0,166.0,1761634800000.0,USA,USD,,,20251102
-86.72292,,,/HOMEDETAILS/1701-PORTER-RD-7-NASHVILLE-TN-37206/337059698_ZPID/,FOR_RENT,,"1701 PORTER RD #7, NASHVILLE, TN 37206",36.195312,,1.0,TOWNHOUSE,873.0,1850.0,1.0,0.0,,USA,USD,,,20251102
-86.75747,,,/HOMEDETAILS/213-N-9TH-ST-NASHVILLE-TN-37206/296615086_ZPID/,FOR_RENT,,"213 N 9TH ST, NASHVILLE, TN 37206",36.17857,,1.0,SINGLE_FAMILY,750.0,1795.0,1.0,0.0,,USA,USD,,,20251102
-86.74575,,,/HOMEDETAILS/1410B-WOODLAND-ST-NASHVILLE-TN-37206/456939955_ZPID/,FOR_RENT,,"1410B WOODLAND ST, NASHVILLE, TN 37206",36.18022,,2.0,SINGLE_FAMILY,1550.0,2950.0,2.0,1.0,,USA,USD,,,20251102
-86.75912,,,/HOMEDETAILS/316-N-9TH-ST-NASHVILLE-TN-37206/41101089_ZPID/,FOR_RENT,,"316 N 9TH ST, NASHVILLE, TN 37206",36.180416,,2.0,SINGLE_FAMILY,1700.0,2395.0,3.0,1.0,,USA,USD,,,20251102
-86.73513,,,/HOMEDETAILS/1919-RUSSELL-ST-NASHVILLE-TN-37206/41105693_ZPID/,FOR_RENT,,"1919 RUSSELL ST, NASHVILLE, TN 37206",36.174057,,2.0,SINGLE_FAMILY,1064.0,2950.0,2.0,2.0,,USA,USD,,,20251102
,,,/HOMEDETAILS/NASHVILLE-TN-37206/41101459_ZPID/,FOR_RENT,,"(UNDISCLOSED ADDRESS), NASHVILLE, TN 37206",,,1.0,SINGLE_FAMILY,1200.0,2400.0,2.0,2.0,,USA,USD,,,20251102
-86.74686,,,/HOMEDETAILS/611-S-14TH-ST-UNIT-B-NASHVILLE-TN-37206/2057872767_ZPID/,FOR_RENT,,"611 S 14TH ST UNIT B, NASHVILLE, TN 37206",36.168262,,1.0,APARTMENT,800.0,2060.0,2.0,2.0,,USA,USD,,,20251102
-86.730896,,,/HOMEDETAILS/2107-EARLY-AVE-B-NASHVILLE-TN-37206/2082639704_ZPID/,FOR_RENT,,"2107 EARLY AVE #B, NASHVILLE, TN 37206",36.187164,,1.0,APARTMENT,800.0,1750.0,2.0,3.0,,USA,USD,,,20251102
-86.74991,,,/HOMEDETAILS/903-STROUSE-AVE-NASHVILLE-TN-37206/2055971658_ZPID/,FOR_RENT,,"903 STROUSE AVE, NASHVILLE, TN 37206",36.19536,,1.0,SINGLE_FAMILY,1200.0,1800.0,2.0,4.0,,USA,USD,,,20251102
-86.73234,,,/HOMEDETAILS/1714-A-PORTER-RD-NASHVILLE-TN-37206/365927646_ZPID/,FOR_RENT,,"1714 A PORTER RD, NASHVILLE, TN 37206",36.180267,,3.0,SINGLE_FAMILY,1870.0,2900.0,3.0,4.0,,USA,USD,,,20251102
-86.74669,,,/HOMEDETAILS/1404-SEVIER-CT-NASHVILLE-TN-37206/41118078_ZPID/,FOR_RENT,,"1404 SEVIER CT, NASHVILLE, TN 37206",36.16756,,2.0,SINGLE_FAMILY,900.0,2075.0,3.0,4.0,,USA,USD,,,20251102
-86.710976,,,/HOMEDETAILS/822-BETH-DR-NASHVILLE-TN-37206/2087777436_ZPID/,FOR_RENT,,"822 BETH DR, NASHVILLE, TN 37206",36.1809,,2.0,APARTMENT,1056.0,1850.0,2.0,7.0,1761980400000.0,USA,USD,,,20251102
-86.7378,,,/HOMEDETAILS/2604-NELDIA-CT-A-NASHVILLE-TN-37206/2074344409_ZPID/,FOR_RENT,,"2604 NELDIA CT #A, NASHVILLE, TN 37206",36.197327,,3.0,SINGLE_FAMILY,2323.0,3000.0,3.0,9.0,,USA,USD,,,20251102
-86.74364,,,/HOMEDETAILS/1505-HOLLY-ST-A-NASHVILLE-TN-37206/248419241_ZPID/,FOR_RENT,,"1505 HOLLY ST #A, NASHVILLE, TN 37206",36.175766,,2.0,TOWNHOUSE,1088.0,2950.0,2.0,9.0,,USA,USD,,,20251102
-86.75034,,,/HOMEDETAILS/1119-GLENVIEW-DR-NASHVILLE-TN-37206/41118490_ZPID/,FOR_RENT,,"1119 GLENVIEW DR, NASHVILLE, TN 37206",36.16439,,1.0,SINGLE_FAMILY,825.0,1850.0,2.0,11.0,,USA,USD,,,20251102
-86.73665,,,/HOMEDETAILS/1704-SHARPE-AVE-NASHVILLE-TN-37206/41102185_ZPID/,FOR_RENT,,"1704 SHARPE AVE, NASHVILLE, TN 37206",36.187473,,1.0,SINGLE_FAMILY,825.0,2500.0,2.0,11.0,,USA,USD,,,20251102
-86.757126,,,/HOMEDETAILS/413-MYRTLE-ST-NASHVILLE-TN-37206/41100637_ZPID/,FOR_RENT,,"413 MYRTLE ST, NASHVILLE, TN 37206",36.181496,,2.0,SINGLE_FAMILY,1442.0,2950.0,3.0,11.0,1761807600000.0,USA,USD,,,20251102
-86.737,,,/HOMEDETAILS/1530-DOUGLAS-AVE-NASHVILLE-TN-37206/41102103_ZPID/,FOR_RENT,,"1530 DOUGLAS AVE, NASHVILLE, TN 37206",36.19159,,1.0,SINGLE_FAMILY,1132.0,2900.0,2.0,14.0,1759906800000.0,USA,USD,,,20251102
-86.72263,,,/HOMEDETAILS/316B-PIONEER-LN-B-NASHVILLE-TN-37206/457508060_ZPID/,FOR_RENT,,"316B PIONEER LN #B, NASHVILLE, TN 37206",36.18596,,3.0,APARTMENT,1910.0,2800.0,3.0,15.0,,USA,USD,,,20251102
-86.73865,,,/HOMEDETAILS/1505-WARD-AVE-NASHVILLE-TN-37206/41088697_ZPID/,FOR_RENT,,"1505 WARD AVE, NASHVILLE, TN 37206",36.194424,,2.0,SINGLE_FAMILY,880.0,1900.0,3.0,15.0,,USA,USD,,,20251102
-86.74859,,,/HOMEDETAILS/508-S-13TH-ST-NASHVILLE-TN-37206/67620286_ZPID/,FOR_RENT,,"508 S 13TH ST, NASHVILLE, TN 37206",36.17023,,2.0,SINGLE_FAMILY,1072.0,2595.0,3.0,16.0,,USA,USD,,,20251102
-86.74868,,,/HOMEDETAILS/1022-GRANADA-AVE-B-NASHVILLE-TN-37206/2079640967_ZPID/,FOR_RENT,,"1022 GRANADA AVE #B, NASHVILLE, TN 37206",36.188286,,1.0,APARTMENT,1000.0,2050.0,2.0,16.0,,USA,USD,,,20251102
-86.74966,,,/HOMEDETAILS/902-MCCLURKAN-AVE-NASHVILLE-TN-37206/41088384_ZPID/,FOR_RENT,,"902 MCCLURKAN AVE, NASHVILLE, TN 37206",36.19709,,1.0,SINGLE_FAMILY,850.0,2300.0,2.0,17.0,,USA,USD,,,20251102
-86.724686,,,/HOMEDETAILS/2304-BARCLAY-DR-NASHVILLE-TN-37206/41104918_ZPID/,FOR_RENT,,"2304 BARCLAY DR, NASHVILLE, TN 37206",36.180138,,2.0,SINGLE_FAMILY,1375.0,2600.0,3.0,19.0,,USA,USD,,,20251102
-86.73569,,,/HOMEDETAILS/1900-EASTLAND-AVE-STE-202-NASHVILLE-TN-37206/2085667632_ZPID/,FOR_RENT,,"1900 EASTLAND AVE STE 202, NASHVILLE, TN 37206",36.181023,,3.0,APARTMENT,1261.0,2500.0,2.0,20.0,1760338800000.0,USA,USD,,,20251102
-86.75016,,,/HOMEDETAILS/901-DOUGLAS-AVE-NASHVILLE-TN-37206/2109198084_ZPID/,FOR_RENT,,"901 DOUGLAS AVE, NASHVILLE, TN 37206",36.193443,,1.0,SINGLE_FAMILY,963.0,2200.0,2.0,22.0,1761116400000.0,USA,USD,,,20251102
-86.74374,,,/HOMEDETAILS/1126-SHARPE-AVE-NASHVILLE-TN-37206/41101838_ZPID/,FOR_RENT,,"1126 SHARPE AVE, NASHVILLE, TN 37206",36.188347,,2.0,SINGLE_FAMILY,1300.0,2397.0,3.0,23.0,1761289200000.0,USA,USD,,,20251102
-86.71308,,,/HOMEDETAILS/2300-PORTER-RD-NASHVILLE-TN-37206/41089437_ZPID/,FOR_RENT,,"2300 PORTER RD, NASHVILLE, TN 37206",36.19532,,2.0,SINGLE_FAMILY,1562.0,2800.0,3.0,23.0,1760770800000.0,USA,USD,,,20251102
-86.75204,,,/HOMEDETAILS/515-S-10TH-ST-NASHVILLE-TN-37206/41101517_ZPID/,FOR_RENT,,"515 S 10TH ST, NASHVILLE, TN 37206",36.170372,,1.0,SINGLE_FAMILY,950.0,2295.0,3.0,24.0,1759993200000.0,USA,USD,,,20251102
-86.72413,,,/HOMEDETAILS/313-PIONEER-LN-NASHVILLE-TN-37206/307239231_ZPID/,FOR_RENT,,"313 PIONEER LN, NASHVILLE, TN 37206",36.185726,,3.0,SINGLE_FAMILY,1825.0,2750.0,3.0,24.0,1760684400000.0,USA,USD,,,20251102
-86.75251,,,/HOMEDETAILS/913-SHARPE-AVE-NASHVILLE-TN-37206/41099954_ZPID/,FOR_RENT,,"913 SHARPE AVE, NASHVILLE, TN 37206",36.190292,,1.0,SINGLE_FAMILY,740.0,2000.0,2.0,26.0,,USA,USD,,,20251102
-86.75592,,,/HOMEDETAILS/401-HART-AVE-NASHVILLE-TN-37206/41101140_ZPID/,FOR_RENT,,"401 HART AVE, NASHVILLE, TN 37206",36.18048,,2.0,SINGLE_FAMILY,1290.0,2950.0,3.0,26.0,,USA,USD,,,20251102
-86.75234,,,/HOMEDETAILS/1008-MAXWELL-AVE-NASHVILLE-TN-37206/41100798_ZPID/,FOR_RENT,,"1008 MAXWELL AVE, NASHVILLE, TN 37206",36.18245,,3.0,SINGLE_FAMILY,1560.0,2800.0,3.0,26.0,,USA,USD,,,20251102
-86.75066,,,/HOMEDETAILS/1110-LENORE-ST-NASHVILLE-TN-37206/41117927_ZPID/,FOR_RENT,,"1110 LENORE ST, NASHVILLE, TN 37206",36.164913,,1.0,SINGLE_FAMILY,775.0,1800.0,2.0,27.0,1761980400000.0,USA,USD,,,20251102
-86.724236,,,/HOMEDETAILS/1624-PORTER-AVE-NASHVILLE-TN-37206/41089064_ZPID/,FOR_RENT,,"1624 PORTER AVE, NASHVILLE, TN 37206",36.19718,,2.0,SINGLE_FAMILY,1350.0,2100.0,3.0,31.0,1761116400000.0,USA,USD,,,20251102
-86.75264,,,/HOMEDETAILS/911-GRANADA-AVE-NASHVILLE-TN-37206/41099963_ZPID/,FOR_RENT,,"911 GRANADA AVE, NASHVILLE, TN 37206",36.189213,,1.0,SINGLE_FAMILY,1225.0,2500.0,2.0,32.0,1761116400000.0,USA,USD,,,20251102
-86.757576,,,/HOMEDETAILS/827-RAMSEY-ST-UNIT-D-NASHVILLE-TN-37206/348695333_ZPID/,FOR_RENT,,"827 RAMSEY ST UNIT D, NASHVILLE, TN 37206",36.177525,,2.0,TOWNHOUSE,1200.0,2999.0,2.0,33.0,,USA,USD,,,20251102
-86.753914,,,/HOMEDETAILS/931-RUSSELL-ST-APT-C-NASHVILLE-TN-37206/2068933061_ZPID/,FOR_RENT,,"931 RUSSELL ST APT C, NASHVILLE, TN 37206",36.175106,,3.0,APARTMENT,1588.0,2595.0,3.0,40.0,1761030000000.0,USA,USD,,,20251102
-86.75966,,,/HOMEDETAILS/317-NEILL-AVE-NASHVILLE-TN-37206/41101040_ZPID/,FOR_RENT,,"317 NEILL AVE, NASHVILLE, TN 37206",36.180145,,2.0,SINGLE_FAMILY,1747.0,2900.0,3.0,43.0,1760338800000.0,USA,USD,,,20251102
-86.72507,,,/HOMEDETAILS/1509-PORTER-RD-101-NASHVILLE-TN-37206/337059666_ZPID/,FOR_RENT,,"1509 PORTER RD #101, NASHVILLE, TN 37206",36.19479,,1.0,TOWNHOUSE,924.0,1795.0,1.0,59.0,1758524400000.0,USA,USD,,,20251102
-86.745575,,,/HOMEDETAILS/905-N-12TH-ST-E2-NASHVILLE-TN-37206/455961917_ZPID/,FOR_RENT,,"905 N 12TH ST #E2, NASHVILLE, TN 37206",36.18569,,2.0,TOWNHOUSE,920.0,2500.0,2.0,79.0,1757833200000.0,USA,USD,,,20251102
-86.74974,,,/HOMEDETAILS/1029-PETWAY-AVE-NASHVILLE-TN-37206/41101742_ZPID/,FOR_RENT,,"1029 PETWAY AVE, NASHVILLE, TN 37206",36.187325,,1.0,SINGLE_FAMILY,1192.0,2250.0,3.0,87.0,,USA,USD,,,20251102
-86.71052,,,/HOMEDETAILS/112-COLBERT-WAY-NASHVILLE-TN-37206/248422323_ZPID/,FOR_RENT,,"112 COLBERT WAY, NASHVILLE, TN 37206",36.190895,,3.0,SINGLE_FAMILY,1564.0,2995.0,2.0,88.0,1761721200000.0,USA,USD,,,20251102
-86.73484,,,/HOMEDETAILS/1918-EASTLAND-AVE-NASHVILLE-TN-37206/41103513_ZPID/,FOR_RENT,,"1918 EASTLAND AVE, NASHVILLE, TN 37206",36.18229,,1.0,SINGLE_FAMILY,1620.0,2950.0,3.0,111.0,1758610800000.0,USA,USD,,,20251102
