LONGITUDE,UNITS,AVAILABILITYCOUNT,DETAILURL,LISTINGSTATUS,BUILDINGNAME,ADDRESS,LATITUDE,ISBUILDING,BATHROOMS,PROPERTYTYPE,LIVINGAREA,PRICE,BEDROOMS,DAYSONZILLOW,DATEPRICECHANGED,COUNTRY,CURRENCY,BEDS,PRICE_1,INGESTION_DATE
-86.835495,,,/HOMEDETAILS/4012-DELAWARE-AVE-NASHVILLE-TN-37209/440159189_ZPID/,FOR_RENT,,"4012 DELAWARE AVENUE - 4012, 4012 DELAWARE AVE, NASHVILLE, TN 37209",36.155754,,2.0,APARTMENT,1156.0,1825.0,2.0,136.0,1743145200000.0,USA,USD,,,20251019
-86.92285,,,/HOMEDETAILS/724-OLD-HICKORY-BLVD-C-NASHVILLE-TN-37209/2070149822_ZPID/,FOR_RENT,,"724 OLD HICKORY BLVD #C, NASHVILLE, TN 37209",36.119514,,3.0,TOWNHOUSE,1491.0,2600.0,2.0,144.0,,USA,USD,,,20251019
-86.90843,,,/HOMEDETAILS/1110-LILLY-VALLEY-WAY-NASHVILLE-TN-37209/248419942_ZPID/,FOR_RENT,,"1110 LILLY VALLEY WAY, NASHVILLE, TN 37209",36.125633,,3.0,TOWNHOUSE,1216.0,2299.0,2.0,249.0,1758783600000.0,USA,USD,,,20251019
-86.88519,,2.0,/B/515-BASSWOOD-DR-NASHVILLE-TN-CGHFYD/,FOR_RENT,,"515 BASSWOOD AVE, NASHVILLE, TN",36.156227,TRUE,,,,,,,,,,2,"$1,600+",20251019
-86.840515,,,/HOMEDETAILS/953-44TH-AVE-N-APT-103-NASHVILLE-TN-37209/248421333_ZPID/,FOR_RENT,,"953 44TH AVE N APT 103, NASHVILLE, TN 37209",36.159683,,2.0,APARTMENT,910.0,1800.0,2.0,4.0,,USA,USD,,,20251019
-86.86313,,,/HOMEDETAILS/6206-PENNSYLVANIA-AVE-NASHVILLE-TN-37209/41112137_ZPID/,FOR_RENT,,"6206 PENNSYLVANIA AVE, NASHVILLE, TN 37209",36.166363,,2.0,SINGLE_FAMILY,1250.0,2400.0,2.0,5.0,1760511600000.0,USA,USD,,,20251019
-86.8601,,,/HOMEDETAILS/530-SNYDER-AVE-NASHVILLE-TN-37209/63644261_ZPID/,FOR_RENT,,"530 SNYDER AVE, NASHVILLE, TN 37209",36.154396,,1.0,SINGLE_FAMILY,904.0,2200.0,2.0,7.0,,USA,USD,,,20251019
-86.85969,,,/HOMEDETAILS/5803-COUCH-DR-NASHVILLE-TN-37209/41112757_ZPID/,FOR_RENT,,"5803 COUCH DR, NASHVILLE, TN 37209",36.15894,,1.0,SINGLE_FAMILY,781.0,1800.0,2.0,12.0,1760684400000.0,USA,USD,,,20251019
-86.825836,,,/HOMEDETAILS/3319A-FELICIA-ST-A-NASHVILLE-TN-37209/457239155_ZPID/,FOR_RENT,,"3319A FELICIA ST #A, NASHVILLE, TN 37209",36.153587,,2.0,TOWNHOUSE,960.0,1750.0,2.0,12.0,,USA,USD,,,20251019
-86.886024,,,/HOMEDETAILS/515-BASSWOOD-AVE-APT-E53-NASHVILLE-TN-37209/2070153007_ZPID/,FOR_RENT,,"515 BASSWOOD AVE APT E53, NASHVILLE, TN 37209",36.156807,,1.0,APARTMENT,968.0,2000.0,2.0,15.0,,USA,USD,,,20251019
-86.88636,,,/HOMEDETAILS/530-CONTINENTAL-DR-A-NASHVILLE-TN-37209/457186271_ZPID/,FOR_RENT,,"530 CONTINENTAL DR #A, NASHVILLE, TN 37209",36.14609,,1.0,APARTMENT,750.0,2750.0,1.0,15.0,,USA,USD,,,20251019
-86.870964,,,/HOMEDETAILS/645-NASHUA-LN-UNIT-201-NASHVILLE-TN-37209/296615937_ZPID/,FOR_RENT,,"645 NASHUA LN UNIT 201, NASHVILLE, TN 37209",36.160774,,3.0,TOWNHOUSE,1430.0,2950.0,2.0,17.0,1759734000000.0,USA,USD,,,20251019
-86.86095,,,/HOMEDETAILS/5916-MORROW-RD-200-NASHVILLE-TN-37209/2064206535_ZPID/,FOR_RENT,,"5916 MORROW RD #200, NASHVILLE, TN 37209",36.162422,,2.0,APARTMENT,1050.0,1950.0,1.0,17.0,,USA,USD,,,20251019
-86.88875,,,/HOMEDETAILS/439-CAPRI-DR-A-NASHVILLE-TN-37209/2083961596_ZPID/,FOR_RENT,,"439 CAPRI DR #A, NASHVILLE, TN 37209",36.148457,,1.0,SINGLE_FAMILY,929.0,1700.0,2.0,18.0,,USA,USD,,,20251019
-86.86575,,,/HOMEDETAILS/6014-HILL-CIRCLE-DR-NASHVILLE-TN-37209/2067366734_ZPID/,FOR_RENT,,"6014 HILL CIRCLE DR, NASHVILLE, TN 37209",36.14506,,1.0,SINGLE_FAMILY,850.0,1795.0,2.0,20.0,,USA,USD,,,20251019
-86.92247,,,/HOMEDETAILS/736-OLD-HICKORY-BLVD-NASHVILLE-TN-37209/41138405_ZPID/,FOR_RENT,,"736 OLD HICKORY BLVD, NASHVILLE, TN 37209",36.12068,,1.0,SINGLE_FAMILY,900.0,2000.0,2.0,21.0,,USA,USD,,,20251019
-86.855965,,,/HOMEDETAILS/176-RURAL-AVE-NASHVILLE-TN-37209/41125536_ZPID/,FOR_RENT,,"176 RURAL AVE, NASHVILLE, TN 37209",36.144154,,1.0,SINGLE_FAMILY,800.0,1975.0,2.0,22.0,1760857200000.0,USA,USD,,,20251019
-86.83346,,,/HOMEDETAILS/3824-LOOKOUT-DR-NASHVILLE-TN-37209/41126137_ZPID/,FOR_RENT,,"3824 LOOKOUT DR, NASHVILLE, TN 37209",36.146362,,2.0,SINGLE_FAMILY,1186.0,2450.0,2.0,23.0,,USA,USD,,,20251019
-86.83278,,,/HOMEDETAILS/3907-WESTLAWN-DR-NASHVILLE-TN-37209/41128791_ZPID/,FOR_RENT,,"3907 WESTLAWN DR, NASHVILLE, TN 37209",36.140167,,2.0,TOWNHOUSE,935.0,1700.0,2.0,23.0,1759042800000.0,USA,USD,,,20251019
-86.84189,,,/HOMEDETAILS/217-SLOAN-RD-NASHVILLE-TN-37209/59887305_ZPID/,FOR_RENT,,"217 SLOAN RD, NASHVILLE, TN 37209",36.139385,,2.0,APARTMENT,1148.0,2200.0,2.0,24.0,,USA,USD,,,20251019
-86.841606,,,/HOMEDETAILS/308-SLOAN-RD-308-NASHVILLE-TN-37209/456781605_ZPID/,FOR_RENT,,"308 SLOAN RD #308, NASHVILLE, TN 37209",36.139565,,1.0,APARTMENT,840.0,1800.0,1.0,31.0,,USA,USD,,,20251019
-86.85415,,,/HOMEDETAILS/5619-MEADOWCREST-LN-NASHVILLE-TN-37209/41125544_ZPID/,FOR_RENT,,"5619 MEADOWCREST LN, NASHVILLE, TN 37209",36.14295,,1.0,SINGLE_FAMILY,1056.0,2250.0,2.0,32.0,,USA,USD,,,20251019
-86.92214,,,/HOMEDETAILS/616-OLD-HICKORY-BLVD-606-NASHVILLE-TN-37209/456691786_ZPID/,FOR_RENT,,"616 OLD HICKORY BLVD #606, NASHVILLE, TN 37209",36.107174,,3.0,TOWNHOUSE,1209.0,2200.0,2.0,34.0,,USA,USD,,,20251019
-86.92238,,,/HOMEDETAILS/730-OLD-HICKORY-BLVD-201-NASHVILLE-TN-37209/338553371_ZPID/,FOR_RENT,,"730 OLD HICKORY BLVD #201, NASHVILLE, TN 37209",36.120277,,3.0,TOWNHOUSE,1484.0,2450.0,2.0,40.0,,USA,USD,,,20251019
-86.91025,,,/HOMEDETAILS/111-STELLA-DR-111-NASHVILLE-TN-37209/456536136_ZPID/,FOR_RENT,,"111 STELLA DR #111, NASHVILLE, TN 37209",36.129612,,3.0,TOWNHOUSE,1091.0,2700.0,2.0,41.0,,USA,USD,,,20251019
-86.82937,,,/HOMEDETAILS/115-37TH-AVE-N-NASHVILLE-TN-37209/41128480_ZPID/,FOR_RENT,,"115 37TH AVE N, NASHVILLE, TN 37209",36.141563,,2.0,SINGLE_FAMILY,1080.0,2950.0,2.0,41.0,1757574000000.0,USA,USD,,,20251019
-86.86933,,,/HOMEDETAILS/510-VERNON-CIR-NASHVILLE-TN-37209/308918833_ZPID/,FOR_RENT,,"510 VERNON CIR, NASHVILLE, TN 37209",36.162838,,3.0,TOWNHOUSE,1351.0,2600.0,2.0,46.0,1758870000000.0,USA,USD,,,20251019
-86.83703,,,/HOMEDETAILS/900-42ND-AVE-N-NASHVILLE-TN-37209/41113313_ZPID/,FOR_RENT,,"900 42ND AVE N, NASHVILLE, TN 37209",36.160137,,1.0,SINGLE_FAMILY,700.0,2500.0,2.0,49.0,,USA,USD,,,20251019
-86.82831,,,/HOMEDETAILS/223-37TH-AVE-N-NASHVILLE-TN-37209/41117162_ZPID/,FOR_RENT,,"223 37TH AVE N, NASHVILLE, TN 37209",36.147545,,3.0,TOWNHOUSE,1193.0,2400.0,2.0,52.0,,USA,USD,,,20251019
,,,/HOMEDETAILS/NASHVILLE-TN-37209/456170776_ZPID/,FOR_RENT,,"(UNDISCLOSED ADDRESS), NASHVILLE, TN 37209",,,1.0,APARTMENT,750.0,2350.0,1.0,58.0,,USA,USD,,,20251019
-86.8344,,,/HOMEDETAILS/601-SYLVAN-HEIGHTS-WAY-205-NASHVILLE-TN-37209/338552382_ZPID/,FOR_RENT,,"601 SYLVAN HEIGHTS WAY #205, NASHVILLE, TN 37209",36.152252,,1.0,TOWNHOUSE,749.0,1600.0,1.0,58.0,1756882800000.0,USA,USD,,,20251019
-86.85799,,,/HOMEDETAILS/324-W-MILL-DR-NASHVILLE-TN-37209/244021743_ZPID/,FOR_RENT,,"324 W MILL DR, NASHVILLE, TN 37209",36.16326,,3.0,TOWNHOUSE,1190.0,2695.0,2.0,61.0,,USA,USD,,,20251019
-86.837425,,,/HOMEDETAILS/4202-PARK-AVE-B-NASHVILLE-TN-37209/2063252934_ZPID/,FOR_RENT,,"4202 PARK AVE #B, NASHVILLE, TN 37209",36.151535,,2.0,APARTMENT,1250.0,1850.0,2.0,66.0,1752476400000.0,USA,USD,,,20251019
,,,/HOMEDETAILS/NASHVILLE-TN-37209/41126735_ZPID/,FOR_RENT,,"(UNDISCLOSED ADDRESS), NASHVILLE, TN 37209",,,1.0,APARTMENT,700.0,2350.0,1.0,78.0,,USA,USD,,,20251019
-86.838745,,,/HOMEDETAILS/4303-MURPHY-RD-NASHVILLE-TN-37209/41126720_ZPID/,FOR_RENT,,"4303 MURPHY RD, NASHVILLE, TN 37209",36.140675,,1.0,SINGLE_FAMILY,760.0,2600.0,2.0,78.0,,USA,USD,,,20251019
-86.92377,,,/HOMEDETAILS/619-OLD-HICKORY-BLVD-734-NASHVILLE-TN-37209/352286878_ZPID/,FOR_RENT,,"619 OLD HICKORY BLVD #734, NASHVILLE, TN 37209",36.108395,,3.0,TOWNHOUSE,1209.0,2249.0,2.0,137.0,1759906800000.0,USA,USD,,,20251019
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"MARGAUX MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"AERTSON MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"INFINITY MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"ARTEMIS MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"MARGAUX MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
,,,,,,"AERTSON MIDTOWN, NASHVILLE, TN",,,,,,,,,,,,,,20251019
