LONGITUDE,UNITS,AVAILABILITYCOUNT,DETAILURL,LISTINGSTATUS,BUILDINGNAME,ADDRESS,LATITUDE,ISBUILDING,BATHROOMS,PROPERTYTYPE,LIVINGAREA,PRICE,BEDROOMS,DAYSONZILLOW,DATEPRICECHANGED,COUNTRY,CURRENCY,BEDS,PRICE_1,INGESTION_DATE
-86.75724,,3.0,/APARTMENTS/NASHVILLE-TN/MANNING-PLACE/CJGVFC/,FOR_RENT,MANNING PLACE,"607 LENORE ST, NASHVILLE, TN",36.164013,TRUE,,,,,,,,,,3,"$1,650+",20251107
-86.7447,,,/HOMEDETAILS/1114-SHARPE-AVE-FLOOR-A-1-NASHVILLE-TN-37206/2072490492_ZPID/,FOR_RENT,,"1114 SHARPE AVE FLOOR A-1, NASHVILLE, TN 37206",36.188618,,1.0,APARTMENT,1000.0,2000.0,2.0,25.0,1762502400000.0,USA,USD,,,20251107
-86.75444,,,/HOMEDETAILS/934-MCFERRIN-AVE-ID1049676P-NASHVILLE-TN-37206/450852474_ZPID/,FOR_RENT,,"934 MCFERRIN AVE #ID1049676P, NASHVILLE, TN 37206",36.185886,,1.0,APARTMENT,742.0,1915.0,1.0,28.0,1762416000000.0,USA,USD,,,20251107
-86.75219,,,/HOMEDETAILS/1005-SEVIER-ST-NASHVILLE-TN-37206/41117272_ZPID/,FOR_RENT,,"1005 SEVIER ST, NASHVILLE, TN 37206",36.168293,,2.0,SINGLE_FAMILY,950.0,1795.0,3.0,29.0,1762502400000.0,USA,USD,,,20251107
-86.75157,,,/HOMEDETAILS/616-S-11TH-ST-NASHVILLE-TN-37206/41117784_ZPID/,FOR_RENT,,"616 S 11TH ST, NASHVILLE, TN 37206",36.16834,,2.0,SINGLE_FAMILY,1036.0,2600.0,2.0,30.0,1760425200000.0,USA,USD,,,20251107
-86.72836,,,/HOMEDETAILS/1310-PORTER-RD-B-NASHVILLE-TN-37206/457239705_ZPID/,FOR_RENT,,"1310 PORTER RD #B, NASHVILLE, TN 37206",36.190857,,2.0,APARTMENT,1374.0,2399.0,2.0,31.0,1760511600000.0,USA,USD,,,20251107
-86.71749,,,/HOMEDETAILS/1912-SHERIDAN-RD-NASHVILLE-TN-37206/41089335_ZPID/,FOR_RENT,,"1912 SHERIDAN RD, NASHVILLE, TN 37206",36.192955,,2.0,SINGLE_FAMILY,1162.0,2200.0,3.0,31.0,,USA,USD,,,20251107
-86.71458,,,/HOMEDETAILS/2501-CARTER-AVE-NASHVILLE-TN-37206/41102688_ZPID/,FOR_RENT,,"2501 CARTER AVE, NASHVILLE, TN 37206",36.18834,,2.0,SINGLE_FAMILY,1592.0,2749.0,3.0,31.0,,USA,USD,,,20251107
-86.751205,,,/HOMEDETAILS/920-WEST-AVE-NASHVILLE-TN-37206/41088492_ZPID/,FOR_RENT,,"920 WEST AVE, NASHVILLE, TN 37206",36.193886,,1.0,SINGLE_FAMILY,1300.0,1900.0,2.0,38.0,1760511600000.0,USA,USD,,,20251107
-86.75911,,,/HOMEDETAILS/610-N-9TH-ST-NASHVILLE-TN-37206/41100516_ZPID/,FOR_RENT,,"610 N 9TH ST, NASHVILLE, TN 37206",36.181335,,2.0,SINGLE_FAMILY,1030.0,1895.0,3.0,39.0,1762416000000.0,USA,USD,,,20251107
-86.742874,,,/HOMEDETAILS/1007B-N-14TH-ST-NASHVILLE-TN-37206/71265413_ZPID/,FOR_RENT,,"1007B N 14TH ST, NASHVILLE, TN 37206",36.187344,,2.0,SINGLE_FAMILY,1100.0,2250.0,2.0,40.0,1760511600000.0,USA,USD,,,20251107
-86.73088,,,/APARTMENTS/NASHVILLE-TN/HERITAGE-EAST/CMPFW5/,FOR_RENT,,"HERITAGE EAST, 821 PORTER RD APT 312, NASHVILLE, TN 37206",36.185074,,2.0,APARTMENT,945.0,1975.0,1.0,43.0,,USA,USD,,,20251107
-86.73135,,,/HOMEDETAILS/2022B-GREENWOOD-CIR-NASHVILLE-TN-37206/2098812658_ZPID/,FOR_RENT,,"2022B GREENWOOD CIR, NASHVILLE, TN 37206",36.189713,,4.0,SINGLE_FAMILY,1796.0,2645.0,3.0,43.0,1762329600000.0,USA,USD,,,20251107
-86.73928,,,/HOMEDETAILS/1206-CHESTER-AVE-A-NASHVILLE-TN-37206/2087959149_ZPID/,FOR_RENT,,"1206 CHESTER AVE #A, NASHVILLE, TN 37206",36.1949,,1.0,APARTMENT,700.0,1650.0,2.0,44.0,1761721200000.0,USA,USD,,,20251107
-86.727425,,,/HOMEDETAILS/809-WASHINGTON-AVE-NASHVILLE-TN-37206/41103623_ZPID/,FOR_RENT,,"809 WASHINGTON AVE, NASHVILLE, TN 37206",36.185547,,1.0,SINGLE_FAMILY,768.0,2300.0,2.0,45.0,,USA,USD,,,20251107
-86.72307,,,/HOMEDETAILS/2332-OAK-CT-NASHVILLE-TN-37206/41103873_ZPID/,FOR_RENT,,"2332 OAK CT, NASHVILLE, TN 37206",36.182247,,3.0,SINGLE_FAMILY,1841.0,3000.0,3.0,50.0,1762329600000.0,USA,USD,,,20251107
-86.757195,,,/HOMEDETAILS/914-SMILEY-ST-NASHVILLE-TN-37206/338553686_ZPID/,FOR_RENT,,"914 SMILEY ST, NASHVILLE, TN 37206",36.179554,,3.0,TOWNHOUSE,1709.0,2595.0,3.0,51.0,,USA,USD,,,20251107
-86.754906,,,/HOMEDETAILS/722-MCFERRIN-AVE-ID1043959P-NASHVILLE-TN-37206/450852391_ZPID/,FOR_RENT,,"722 MCFERRIN AVE #ID1043959P, NASHVILLE, TN 37206",36.183945,,2.0,APARTMENT,947.0,2870.0,2.0,55.0,1762502400000.0,USA,USD,,,20251107
-86.74097,,,/HOMEDETAILS/1620-BOSCOBEL-ST-NASHVILLE-TN-37206/41105890_ZPID/,FOR_RENT,,"1620 BOSCOBEL ST, NASHVILLE, TN 37206",36.171013,,2.0,SINGLE_FAMILY,1200.0,2500.0,3.0,62.0,1760770800000.0,USA,USD,,,20251107
-86.750946,,,/HOMEDETAILS/1104-DEW-ST-A-NASHVILLE-TN-37206/455950567_ZPID/,FOR_RENT,,"1104 DEW ST #A, NASHVILLE, TN 37206",36.16594,,1.0,TOWNHOUSE,800.0,1650.0,2.0,85.0,1759388400000.0,USA,USD,,,20251107
-86.73813,,,/HOMEDETAILS/413B-LOCKLAND-DR-NASHVILLE-TN-37206/455045320_ZPID/,FOR_RENT,,"413B LOCKLAND DR, NASHVILLE, TN 37206",36.180134,,2.0,SINGLE_FAMILY,1042.0,1995.0,2.0,115.0,1762243200000.0,USA,USD,,,20251107
-86.72449,,,/HOMEDETAILS/215-PORTER-VILLAGE-CIR-NASHVILLE-TN-37206/244633945_ZPID/,FOR_RENT,,"215 PORTER VILLAGE CIR, NASHVILLE, TN 37206",36.19422,,4.0,TOWNHOUSE,1612.0,2199.0,2.0,116.0,1761116400000.0,USA,USD,,,20251107
-86.76151,,,/APARTMENTS/NASHVILLE-TN/BELVEDERE/9DRSDT/,FOR_RENT,,"BELVEDERE, 604 RUSSELL ST, NASHVILLE, TN 37206",36.171516,,1.0,APARTMENT,867.0,2199.0,2.0,122.0,1760598000000.0,USA,USD,,,20251107
-86.736145,,,/HOMEDETAILS/1617-STRAIGHTWAY-AVE-NASHVILLE-TN-37206/244633353_ZPID/,FOR_RENT,,"1617 STRAIGHTWAY AVE, NASHVILLE, TN 37206",36.193092,,3.0,SINGLE_FAMILY,1880.0,2595.0,3.0,126.0,1761375600000.0,USA,USD,,,20251107
-86.73974,,,/HOMEDETAILS/2412-CHAPEL-AVE-NASHVILLE-TN-37206/41088680_ZPID/,FOR_RENT,,"2412 CHAPEL AVE, NASHVILLE, TN 37206",36.194244,,2.0,SINGLE_FAMILY,1200.0,2499.0,3.0,136.0,1759302000000.0,USA,USD,,,20251107
-86.75779,,,/HOMEDETAILS/628-SHELBY-AVE-NASHVILLE-TN-37206/41117216_ZPID/,FOR_RENT,,"628 SHELBY AVE, NASHVILLE, TN 37206",36.168903,,4.0,TOWNHOUSE,1983.0,2700.0,4.0,171.0,1761634800000.0,USA,USD,,,20251107
-86.75066,,,/HOMEDETAILS/1110-LENORE-ST-NASHVILLE-TN-37206/41117927_ZPID/,FOR_RENT,,"1110 LENORE ST, NASHVILLE, TN 37206",36.164913,,1.0,SINGLE_FAMILY,775.0,1800.0,2.0,0.0,,USA,USD,,,20251107
-86.71516,,,/HOMEDETAILS/801-POTTER-LN-NASHVILLE-TN-37206/41105136_ZPID/,FOR_RENT,,"801 POTTER LN, NASHVILLE, TN 37206",36.17965,,1.0,SINGLE_FAMILY,1104.0,2450.0,3.0,1.0,,USA,USD,,,20251107
-86.73643,,,/HOMEDETAILS/1912-LONG-AVE-NASHVILLE-TN-37206/41118396_ZPID/,FOR_RENT,,"1912 LONG AVE, NASHVILLE, TN 37206",36.168594,,1.0,SINGLE_FAMILY,1212.0,2775.0,2.0,2.0,,USA,USD,,,20251107
-86.73339,,,/HOMEDETAILS/223-GENTRY-AVE-NASHVILLE-TN-37206/244078648_ZPID/,FOR_RENT,,"223 GENTRY AVE, NASHVILLE, TN 37206",36.18424,,3.0,SINGLE_FAMILY,1646.0,2950.0,3.0,2.0,,USA,USD,,,20251107
-86.73506,,,/HOMEDETAILS/1714-STRAIGHTWAY-AVE-B-NASHVILLE-TN-37206/123270425_ZPID/,FOR_RENT,,"1714 STRAIGHTWAY AVE #B, NASHVILLE, TN 37206",36.192657,,3.0,TOWNHOUSE,1928.0,2695.0,3.0,2.0,,USA,USD,,,20251107
-86.729805,,,/HOMEDETAILS/720-POWERS-AVE-NASHVILLE-TN-37206/41103691_ZPID/,FOR_RENT,,"720 POWERS AVE, NASHVILLE, TN 37206",36.184082,,1.0,SINGLE_FAMILY,1149.0,1995.0,2.0,2.0,,USA,USD,,,20251107
-86.741516,,,/HOMEDETAILS/1614-LONG-AVE-B-NASHVILLE-TN-37206/457915074_ZPID/,FOR_RENT,,"1614 LONG AVE #B, NASHVILLE, TN 37206",36.169144,,1.0,APARTMENT,834.0,1850.0,1.0,5.0,,USA,USD,,,20251107
-86.72292,,,/HOMEDETAILS/1701-PORTER-RD-7-NASHVILLE-TN-37206/337059698_ZPID/,FOR_RENT,,"1701 PORTER RD #7, NASHVILLE, TN 37206",36.195312,,1.0,TOWNHOUSE,873.0,1850.0,1.0,5.0,,USA,USD,,,20251107
-86.75747,,,/HOMEDETAILS/213-N-9TH-ST-NASHVILLE-TN-37206/296615086_ZPID/,FOR_RENT,,"213 N 9TH ST, NASHVILLE, TN 37206",36.17857,,1.0,SINGLE_FAMILY,750.0,1795.0,1.0,6.0,,USA,USD,,,20251107
-86.74575,,,/HOMEDETAILS/1410B-WOODLAND-ST-NASHVILLE-TN-37206/456939955_ZPID/,FOR_RENT,,"1410B WOODLAND ST, NASHVILLE, TN 37206",36.18022,,2.0,SINGLE_FAMILY,1550.0,2950.0,2.0,7.0,,USA,USD,,,20251107
-86.75912,,,/HOMEDETAILS/316-N-9TH-ST-NASHVILLE-TN-37206/41101089_ZPID/,FOR_RENT,,"316 N 9TH ST, NASHVILLE, TN 37206",36.180416,,2.0,SINGLE_FAMILY,1700.0,2395.0,3.0,7.0,,USA,USD,,,20251107
-86.73513,,,/HOMEDETAILS/1919-RUSSELL-ST-NASHVILLE-TN-37206/41105693_ZPID/,FOR_RENT,,"1919 RUSSELL ST, NASHVILLE, TN 37206",36.174057,,2.0,SINGLE_FAMILY,1064.0,2950.0,2.0,7.0,,USA,USD,,,20251107
,,,/HOMEDETAILS/NASHVILLE-TN-37206/41101459_ZPID/,FOR_RENT,,"(UNDISCLOSED ADDRESS), NASHVILLE, TN 37206",,,1.0,SINGLE_FAMILY,1200.0,2200.0,2.0,7.0,1762156800000.0,USA,USD,,,20251107
-86.74686,,,/HOMEDETAILS/611-S-14TH-ST-UNIT-B-NASHVILLE-TN-37206/2057872767_ZPID/,FOR_RENT,,"611 S 14TH ST UNIT B, NASHVILLE, TN 37206",36.168262,,1.0,APARTMENT,800.0,2060.0,2.0,8.0,,USA,USD,,,20251107
-86.730896,,,/HOMEDETAILS/2107-EARLY-AVE-B-NASHVILLE-TN-37206/2082639704_ZPID/,FOR_RENT,,"2107 EARLY AVE #B, NASHVILLE, TN 37206",36.187164,,1.0,APARTMENT,800.0,1750.0,2.0,8.0,,USA,USD,,,20251107
-86.74991,,,/HOMEDETAILS/903-STROUSE-AVE-NASHVILLE-TN-37206/2055971658_ZPID/,FOR_RENT,,"903 STROUSE AVE, NASHVILLE, TN 37206",36.19536,,1.0,SINGLE_FAMILY,1200.0,1800.0,2.0,9.0,,USA,USD,,,20251107
-86.72152,,,/HOMEDETAILS/1714-A-PORTER-RD-NASHVILLE-TN-37206/365927646_ZPID/,FOR_RENT,,"1714 A PORTER RD, NASHVILLE, TN 37206",36.19601,,3.0,SINGLE_FAMILY,1870.0,2900.0,3.0,10.0,,USA,USD,,,20251107
-86.74669,,,/HOMEDETAILS/1404-SEVIER-CT-NASHVILLE-TN-37206/41118078_ZPID/,FOR_RENT,,"1404 SEVIER CT, NASHVILLE, TN 37206",36.16756,,2.0,SINGLE_FAMILY,900.0,2075.0,3.0,10.0,,USA,USD,,,20251107
-86.710976,,,/HOMEDETAILS/822-BETH-DR-NASHVILLE-TN-37206/2087777436_ZPID/,FOR_RENT,,"822 BETH DR, NASHVILLE, TN 37206",36.1809,,2.0,APARTMENT,1056.0,1850.0,2.0,13.0,1761980400000.0,USA,USD,,,20251107
-86.7378,,,/HOMEDETAILS/2604-NELDIA-CT-A-NASHVILLE-TN-37206/2074344409_ZPID/,FOR_RENT,,"2604 NELDIA CT #A, NASHVILLE, TN 37206",36.197327,,3.0,SINGLE_FAMILY,2323.0,3000.0,3.0,14.0,,USA,USD,,,20251107
-86.74364,,,/HOMEDETAILS/1505-HOLLY-ST-A-NASHVILLE-TN-37206/248419241_ZPID/,FOR_RENT,,"1505 HOLLY ST #A, NASHVILLE, TN 37206",36.175766,,2.0,TOWNHOUSE,1088.0,2650.0,2.0,15.0,1762156800000.0,USA,USD,,,20251107
-86.75034,,,/HOMEDETAILS/1119-GLENVIEW-DR-NASHVILLE-TN-37206/41118490_ZPID/,FOR_RENT,,"1119 GLENVIEW DR, NASHVILLE, TN 37206",36.16439,,1.0,SINGLE_FAMILY,825.0,1850.0,2.0,16.0,,USA,USD,,,20251107
-86.73665,,,/HOMEDETAILS/1704-SHARPE-AVE-NASHVILLE-TN-37206/41102185_ZPID/,FOR_RENT,,"1704 SHARPE AVE, NASHVILLE, TN 37206",36.187473,,1.0,SINGLE_FAMILY,825.0,2500.0,2.0,17.0,,USA,USD,,,20251107
-86.757126,,,/HOMEDETAILS/413-MYRTLE-ST-NASHVILLE-TN-37206/41100637_ZPID/,FOR_RENT,,"413 MYRTLE ST, NASHVILLE, TN 37206",36.181496,,2.0,SINGLE_FAMILY,1442.0,2950.0,3.0,17.0,1761807600000.0,USA,USD,,,20251107
-86.72263,,,/HOMEDETAILS/316B-PIONEER-LN-B-NASHVILLE-TN-37206/457508060_ZPID/,FOR_RENT,,"316B PIONEER LN #B, NASHVILLE, TN 37206",36.18596,,3.0,APARTMENT,1910.0,2800.0,3.0,20.0,,USA,USD,,,20251107
-86.73865,,,/HOMEDETAILS/1505-WARD-AVE-NASHVILLE-TN-37206/41088697_ZPID/,FOR_RENT,,"1505 WARD AVE, NASHVILLE, TN 37206",36.194424,,2.0,SINGLE_FAMILY,880.0,1900.0,3.0,20.0,,USA,USD,,,20251107
-86.74859,,,/HOMEDETAILS/508-S-13TH-ST-NASHVILLE-TN-37206/67620286_ZPID/,FOR_RENT,,"508 S 13TH ST, NASHVILLE, TN 37206",36.17023,,2.0,SINGLE_FAMILY,1072.0,2595.0,3.0,22.0,,USA,USD,,,20251107
-86.74868,,,/HOMEDETAILS/1022-GRANADA-AVE-B-NASHVILLE-TN-37206/2079640967_ZPID/,FOR_RENT,,"1022 GRANADA AVE #B, NASHVILLE, TN 37206",36.188286,,1.0,APARTMENT,1000.0,2050.0,2.0,22.0,,USA,USD,,,20251107
-86.73569,,,/HOMEDETAILS/1900-EASTLAND-AVE-STE-202-NASHVILLE-TN-37206/2085667632_ZPID/,FOR_RENT,,"1900 EASTLAND AVE STE 202, NASHVILLE, TN 37206",36.181023,,3.0,APARTMENT,1261.0,2500.0,2.0,25.0,1760338800000.0,USA,USD,,,20251107
-86.74374,,,/HOMEDETAILS/1126-SHARPE-AVE-NASHVILLE-TN-37206/41101838_ZPID/,FOR_RENT,,"1126 SHARPE AVE, NASHVILLE, TN 37206",36.188347,,2.0,SINGLE_FAMILY,1300.0,2397.0,3.0,28.0,1761289200000.0,USA,USD,,,20251107
-86.71308,,,/HOMEDETAILS/2300-PORTER-RD-NASHVILLE-TN-37206/41089437_ZPID/,FOR_RENT,,"2300 PORTER RD, NASHVILLE, TN 37206",36.19532,,2.0,SINGLE_FAMILY,1562.0,2800.0,3.0,29.0,1760770800000.0,USA,USD,,,20251107
-86.72413,,,/HOMEDETAILS/313-PIONEER-LN-NASHVILLE-TN-37206/307239231_ZPID/,FOR_RENT,,"313 PIONEER LN, NASHVILLE, TN 37206",36.185726,,3.0,SINGLE_FAMILY,1825.0,2750.0,3.0,30.0,1760684400000.0,USA,USD,,,20251107
-86.75251,,,/HOMEDETAILS/913-SHARPE-AVE-NASHVILLE-TN-37206/41099954_ZPID/,FOR_RENT,,"913 SHARPE AVE, NASHVILLE, TN 37206",36.190292,,1.0,SINGLE_FAMILY,740.0,2000.0,2.0,31.0,,USA,USD,,,20251107
-86.75592,,,/HOMEDETAILS/401-HART-AVE-NASHVILLE-TN-37206/41101140_ZPID/,FOR_RENT,,"401 HART AVE, NASHVILLE, TN 37206",36.18048,,2.0,SINGLE_FAMILY,1290.0,2650.0,3.0,31.0,1762329600000.0,USA,USD,,,20251107
-86.75234,,,/HOMEDETAILS/1008-MAXWELL-AVE-NASHVILLE-TN-37206/41100798_ZPID/,FOR_RENT,,"1008 MAXWELL AVE, NASHVILLE, TN 37206",36.18245,,3.0,SINGLE_FAMILY,1560.0,2800.0,3.0,31.0,,USA,USD,,,20251107
-86.75264,,,/HOMEDETAILS/911-GRANADA-AVE-NASHVILLE-TN-37206/41099963_ZPID/,FOR_RENT,,"911 GRANADA AVE, NASHVILLE, TN 37206",36.189213,,1.0,SINGLE_FAMILY,1225.0,2500.0,2.0,37.0,1761116400000.0,USA,USD,,,20251107
-86.757576,,,/HOMEDETAILS/827-RAMSEY-ST-UNIT-D-NASHVILLE-TN-37206/348695333_ZPID/,FOR_RENT,,"827 RAMSEY ST UNIT D, NASHVILLE, TN 37206",36.177525,,2.0,TOWNHOUSE,1200.0,2999.0,2.0,39.0,,USA,USD,,,20251107
-86.75966,,,/HOMEDETAILS/317-NEILL-AVE-NASHVILLE-TN-37206/41101040_ZPID/,FOR_RENT,,"317 NEILL AVE, NASHVILLE, TN 37206",36.180145,,2.0,SINGLE_FAMILY,1747.0,2800.0,3.0,49.0,1762502400000.0,USA,USD,,,20251107
-86.72507,,,/HOMEDETAILS/1509-PORTER-RD-101-NASHVILLE-TN-37206/337059666_ZPID/,FOR_RENT,,"1509 PORTER RD #101, NASHVILLE, TN 37206",36.19479,,1.0,TOWNHOUSE,924.0,1795.0,1.0,65.0,1758524400000.0,USA,USD,,,20251107
-86.74974,,,/HOMEDETAILS/1029-PETWAY-AVE-NASHVILLE-TN-37206/41101742_ZPID/,FOR_RENT,,"1029 PETWAY AVE, NASHVILLE, TN 37206",36.187325,,1.0,SINGLE_FAMILY,1192.0,2250.0,3.0,93.0,,USA,USD,,,20251107
-86.71052,,,/HOMEDETAILS/112-COLBERT-WAY-NASHVILLE-TN-37206/248422323_ZPID/,FOR_RENT,,"112 COLBERT WAY, NASHVILLE, TN 37206",36.190895,,3.0,SINGLE_FAMILY,1564.0,2995.0,2.0,93.0,1761721200000.0,USA,USD,,,20251107
-86.73484,,,/HOMEDETAILS/1918-EASTLAND-AVE-NASHVILLE-TN-37206/41103513_ZPID/,FOR_RENT,,"1918 EASTLAND AVE, NASHVILLE, TN 37206",36.18229,,1.0,SINGLE_FAMILY,1620.0,2950.0,3.0,116.0,1758610800000.0,USA,USD,,,20251107
-86.72338,,,/HOMEDETAILS/2339-OAK-CT-NASHVILLE-TN-37206/2082231088_ZPID/,FOR_RENT,,"2339 OAK CT, NASHVILLE, TN 37206",36.18265,,2.0,APARTMENT,1000.0,1650.0,2.0,140.0,,USA,USD,,,20251107
-86.737564,,,/HOMEDETAILS/2913-DAVIS-AVE-NASHVILLE-TN-37216/2074861384_ZPID/,FOR_RENT,,"2913 DAVIS AVE, NASHVILLE, TN 37216",36.203236,,2.0,SINGLE_FAMILY,1364.0,2295.0,3.0,0.0,,USA,USD,,,20251107
-86.73535,,,/HOMEDETAILS/1800-NORTHVIEW-AVE-NASHVILLE-TN-37216/331674762_ZPID/,FOR_RENT,,"1800 NORTHVIEW AVE, NASHVILLE, TN 37216",36.20064,,3.0,SINGLE_FAMILY,1572.0,2899.0,3.0,0.0,,USA,USD,,,20251107
-86.7391,,13.0,/APARTMENTS/NASHVILLE-TN/THE-CANVAS/CPCYCN/,FOR_RENT,THE CANVAS,"2814 GALLATIN PIKE, NASHVILLE, TN",36.20107,TRUE,,,,,,,,,,2,"$1,629+",20251107
-86.72439,,,/HOMEDETAILS/1611-DORCHESTER-AVE-NASHVILLE-TN-37216/41087904_ZPID/,FOR_RENT,,"1611 DORCHESTER AVE, NASHVILLE, TN 37216",36.19863,,1.0,SINGLE_FAMILY,900.0,1700.0,3.0,3.0,,USA,USD,,,20251107
